,time,price,pchange,change,volume,amount,type
1561,13:27:36,11.0,-1.87,0.0,172,189200,买盘
1562,13:27:33,11.0,-1.87,0.0,4,4400,买盘
1563,13:27:30,11.0,-1.87,0.0,2,2200,买盘
1564,13:27:27,11.0,-1.87,0.0,1,1100,买盘
1565,13:27:24,11.0,-1.87,0.0,28,30800,买盘
1566,13:27:18,11.0,-1.87,0.0,54,59400,买盘
1567,13:27:15,11.0,-1.87,0.0,149,163900,卖盘
1568,13:27:09,11.0,-1.87,-0.01,41,45100,卖盘
1569,13:27:06,11.01,-1.78,0.0,2,2202,买盘
1570,13:27:03,11.01,-1.78,0.01,120,132120,买盘
1571,13:27:00,11.0,-1.87,0.0,61,67100,卖盘
1572,13:26:57,11.0,-1.87,-0.01,30,33000,卖盘
1573,13:26:54,11.01,-1.78,0.01,16,17616,买盘
1574,13:26:51,11.0,-1.87,0.0,38,41800,中性盘
1575,13:26:51,11.0,-1.87,0.0,38,41800,卖盘
1576,13:26:48,11.0,-1.87,0.0,25,27500,卖盘
1577,13:26:45,11.0,-1.87,0.0,42,46200,卖盘
1578,13:26:42,11.0,-1.87,0.0,3,3300,卖盘
1579,13:26:39,11.0,-1.87,0.0,5,5500,卖盘
1580,13:26:36,11.0,-1.87,-0.01,30,33000,卖盘
1581,13:26:33,11.01,-1.78,0.0,1,1101,买盘
1582,13:26:30,11.01,-1.78,-0.01,128,140928,卖盘
1583,13:26:27,11.02,-1.69,0.01,20,22040,买盘
1584,13:26:24,11.01,-1.78,-0.01,21,23121,卖盘
1585,13:26:21,11.02,-1.69,0.0,21,23142,买盘
1586,13:26:18,11.02,-1.69,0.0,2,2204,买盘
1587,13:26:09,11.02,-1.69,0.0,14,15428,买盘
1588,13:26:06,11.02,-1.69,0.01,150,165300,买盘
1589,13:26:03,11.01,-1.78,0.0,24,26424,买盘
1590,13:26:00,11.01,-1.78,0.0,79,86979,卖盘
1591,13:25:57,11.01,-1.78,0.0,6,6606,卖盘
1592,13:25:54,11.01,-1.78,0.0,15,16515,卖盘
1593,13:25:51,11.01,-1.78,0.0,8,8808,卖盘
1594,13:25:48,11.01,-1.78,-0.01,50,55050,卖盘
1595,13:25:45,11.02,-1.69,0.0,10,11020,买盘
1596,13:25:42,11.02,-1.69,0.01,21,23142,买盘
1597,13:25:39,11.01,-1.78,-0.01,20,22020,卖盘
1598,13:25:36,11.02,-1.69,0.0,1,1102,买盘
1599,13:25:33,11.02,-1.69,0.01,11,12122,买盘
1600,13:25:27,11.01,-1.78,-0.01,77,84777,卖盘
1601,13:25:15,11.02,-1.69,0.0,46,50692,买盘
1602,13:25:12,11.02,-1.69,0.01,10,11020,买盘
1603,13:25:09,11.01,-1.78,-0.01,3,3303,卖盘
1604,13:25:03,11.02,-1.69,0.01,9,9918,买盘
1605,13:24:57,11.01,-1.78,0.0,44,48444,卖盘
1606,13:24:51,11.01,-1.78,0.01,62,68262,买盘
1607,13:24:48,11.0,-1.87,0.0,23,25300,买盘
1608,13:24:45,11.0,-1.87,0.0,10,11000,买盘
1609,13:24:42,11.0,-1.87,0.01,61,67100,买盘
1610,13:24:39,10.99,-1.96,-0.01,31,34069,卖盘
1611,13:24:36,11.0,-1.87,0.0,2,2200,买盘
1612,13:24:33,11.0,-1.87,0.01,5,5500,买盘
1613,13:24:30,10.99,-1.96,-0.01,64,70336,卖盘
1614,13:24:27,11.0,-1.87,0.0,11,12100,买盘
1615,13:24:24,11.0,-1.87,0.0,157,172700,买盘
1616,13:24:18,11.0,-1.87,0.01,14,15400,买盘
1617,13:24:15,10.99,-1.96,0.0,7,7693,买盘
1618,13:24:09,10.99,-1.96,0.01,13,14287,买盘
1619,13:24:06,10.98,-2.05,0.01,7,7686,卖盘
1620,13:24:03,10.97,-2.14,-0.01,20,21940,卖盘
1621,13:24:00,10.98,-2.05,0.0,65,71370,买盘
1622,13:23:57,10.98,-2.05,0.0,11,12078,买盘
1623,13:23:54,10.98,-2.05,0.01,42,46116,买盘
1624,13:23:45,10.97,-2.14,0.01,50,54850,买盘
1625,13:23:39,10.96,-2.23,0.0,56,61376,买盘
1626,13:23:36,10.96,-2.23,0.01,1,1096,买盘
1627,13:23:33,10.95,-2.32,-0.01,12,13140,卖盘
1628,13:23:30,10.96,-2.23,0.01,55,60280,买盘
1629,13:23:27,10.95,-2.32,0.0,27,29565,买盘
1630,13:23:24,10.95,-2.32,0.0,36,39420,中性盘
1631,13:23:24,10.95,-2.32,0.0,36,39420,买盘
1632,13:23:21,10.95,-2.32,0.01,20,21900,买盘
1633,13:23:15,10.94,-2.41,0.0,461,504334,买盘
1634,13:23:12,10.94,-2.41,0.01,20,21880,买盘
1635,13:23:09,10.93,-2.50,-0.01,95,103835,卖盘
1636,13:23:06,10.94,-2.41,0.0,49,53606,买盘
1637,13:23:03,10.94,-2.41,0.0,188,205672,买盘
1638,13:23:00,10.94,-2.41,0.0,27,29538,买盘
1639,13:22:57,10.94,-2.41,0.0,34,37196,买盘
1640,13:22:54,10.94,-2.41,0.0,35,38290,买盘
1641,13:22:51,10.94,-2.41,0.0,187,204578,买盘
1642,13:22:48,10.94,-2.41,0.0,10,10940,买盘
1643,13:22:45,10.94,-2.41,0.0,113,123622,买盘
1644,13:22:42,10.94,-2.41,0.0,33,36102,买盘
1645,13:22:39,10.94,-2.41,0.01,112,122528,买盘
1646,13:22:36,10.93,-2.50,-0.01,29,31697,卖盘
1647,13:22:33,10.94,-2.41,0.01,34,37196,买盘
1648,13:22:30,10.93,-2.50,0.0,6,6558,卖盘
1649,13:22:27,10.93,-2.50,-0.01,21,22953,卖盘
1650,13:22:24,10.94,-2.41,0.01,141,154254,买盘
1651,13:22:21,10.93,-2.50,-0.01,8,8744,卖盘
1652,13:22:18,10.94,-2.41,0.01,6,6564,买盘
1653,13:22:15,10.93,-2.50,-0.01,23,25139,卖盘
1654,13:22:12,10.94,-2.41,0.01,32,35008,买盘
1655,13:22:09,10.93,-2.50,-0.01,17,18581,卖盘
1656,13:22:06,10.94,-2.41,0.0,7,7658,买盘
1657,13:22:03,10.94,-2.41,0.01,113,123622,买盘
1658,13:21:57,10.93,-2.50,-0.01,33,36069,卖盘
1659,13:21:54,10.94,-2.41,0.01,17,18598,买盘
1660,13:21:51,10.93,-2.50,0.0,23,25139,卖盘
1661,13:21:48,10.93,-2.50,-0.01,110,120230,卖盘
1662,13:21:45,10.94,-2.41,0.01,11,12034,买盘
1663,13:21:42,10.93,-2.50,-0.01,24,26232,卖盘
1664,13:21:36,10.94,-2.41,0.0,23,25162,买盘
1665,13:21:33,10.94,-2.41,0.0,1,1094,买盘
1666,13:21:30,10.94,-2.41,-0.01,314,343516,卖盘
1667,13:21:24,10.95,-2.32,0.01,7,7665,买盘
1668,13:21:21,10.94,-2.41,0.0,44,48136,卖盘
1669,13:21:18,10.94,-2.41,0.0,10,10940,卖盘
1670,13:21:15,10.94,-2.41,0.0,14,15316,卖盘
1671,13:21:12,10.94,-2.41,0.01,21,22974,中性盘
1672,13:21:06,10.93,-2.50,-0.01,64,69952,卖盘
1673,13:21:03,10.94,-2.41,0.0,77,84238,买盘
1674,13:21:00,10.94,-2.41,0.0,31,33914,买盘
1675,13:20:54,10.94,-2.41,-0.01,8,8752,卖盘
1676,13:20:51,10.95,-2.32,0.01,2,2190,买盘
1677,13:20:48,10.94,-2.41,-0.01,12,13128,卖盘
1678,13:20:45,10.95,-2.32,0.0,336,367920,买盘
1679,13:20:42,10.95,-2.32,0.0,98,107310,买盘
1680,13:20:39,10.95,-2.32,0.0,68,74460,卖盘
1681,13:20:36,10.95,-2.32,0.0,2,2190,买盘
1682,13:20:33,10.95,-2.32,0.0,110,120450,买盘
1683,13:20:30,10.95,-2.32,0.0,5,5475,买盘
1684,13:20:27,10.95,-2.32,0.0,28,30660,买盘
1685,13:20:24,10.95,-2.32,0.0,5,5475,买盘
1686,13:20:21,10.95,-2.32,0.0,1,1095,买盘
1687,13:20:18,10.95,-2.32,-0.01,61,66795,卖盘
1688,13:20:15,10.96,-2.23,0.01,20,21920,买盘
1689,13:20:12,10.95,-2.32,0.0,93,101835,卖盘
1690,13:20:09,10.95,-2.32,0.0,20,21900,卖盘
1691,13:20:06,10.95,-2.32,0.0,111,121545,卖盘
1692,13:20:03,10.95,-2.32,0.0,6,6570,卖盘
1693,13:20:00,10.95,-2.32,-0.01,89,97455,卖盘
1694,13:19:57,10.96,-2.23,-0.01,30,32880,中性盘
1695,13:19:57,10.96,-2.23,0.0,30,32880,买盘
1696,13:19:54,10.96,-2.23,0.01,81,88776,买盘
1697,13:19:51,10.95,-2.32,-0.01,29,31755,卖盘
1698,13:19:48,10.96,-2.23,0.0,20,21920,买盘
1699,13:19:45,10.96,-2.23,0.0,221,242216,卖盘
1700,13:19:42,10.96,-2.23,-0.01,75,82200,卖盘
1701,13:19:39,10.97,-2.14,0.01,27,29619,买盘
1702,13:19:36,10.96,-2.23,-0.01,71,77816,卖盘
1703,13:19:33,10.97,-2.14,-0.01,22,24134,中性盘
1704,13:19:30,10.98,-2.05,0.0,42,46116,买盘
1705,13:19:27,10.98,-2.05,0.01,43,47214,买盘
1706,13:19:24,10.97,-2.14,-0.01,15,16455,卖盘
1707,13:19:21,10.98,-2.05,0.0,19,20862,买盘
1708,13:19:18,10.98,-2.05,0.02,14,15372,买盘
1709,13:19:15,10.96,-2.23,-0.01,141,154536,卖盘
1710,13:19:12,10.97,-2.14,-0.01,145,159065,卖盘
1711,13:19:09,10.98,-2.05,0.0,147,161406,卖盘
1712,13:19:06,10.98,-2.05,0.0,15,16470,卖盘
1713,13:19:00,10.98,-2.05,0.0,34,37332,卖盘
1714,13:18:57,10.98,-2.05,0.01,50,54900,买盘
1715,13:18:51,10.97,-2.14,0.01,24,26328,买盘
1716,13:18:48,10.96,-2.23,0.0,26,28496,卖盘
1717,13:18:39,10.96,-2.23,0.0,31,33976,买盘
1718,13:18:36,10.96,-2.23,0.0,19,20824,买盘
1719,13:18:33,10.96,-2.23,0.0,1,1096,买盘
1720,13:18:30,10.96,-2.23,0.01,130,142480,买盘
1721,13:18:27,10.95,-2.32,0.0,221,241995,买盘
1722,13:18:24,10.95,-2.32,0.0,213,233235,买盘
1723,13:18:21,10.95,-2.32,0.0,349,382155,买盘
1724,13:18:18,10.95,-2.32,0.0,48,52560,买盘
1725,13:18:15,10.95,-2.32,0.0,158,173010,买盘
1726,13:18:12,10.95,-2.32,0.0,266,291270,买盘
1727,13:18:09,10.95,-2.32,0.0,9,9855,买盘
1728,13:18:06,10.95,-2.32,0.01,13,14235,买盘
1729,13:18:03,10.94,-2.41,0.0,26,28444,卖盘
1730,13:18:00,10.94,-2.41,0.0,14,15316,卖盘
1731,13:17:57,10.94,-2.41,0.01,1,1094,中性盘
1732,13:17:54,10.93,-2.50,0.0,147,160671,卖盘
1733,13:17:51,10.93,-2.50,0.0,169,184717,卖盘
1734,13:17:48,10.93,-2.50,-0.01,8,8744,卖盘
1735,13:17:45,10.94,-2.41,0.01,12,13128,买盘
1736,13:17:42,10.93,-2.50,0.0,105,114765,买盘
1737,13:17:39,10.93,-2.50,0.0,568,620824,买盘
1738,13:17:36,10.93,-2.50,0.0,243,265599,买盘
1739,13:17:33,10.93,-2.50,0.0,159,173787,买盘
1740,13:17:30,10.93,-2.50,0.0,10,10930,买盘
1741,13:17:27,10.93,-2.50,0.0,83,90719,买盘
1742,13:17:24,10.93,-2.50,-0.02,1017,1111581,卖盘
1743,13:17:21,10.95,-2.32,0.0,34,37230,买盘
1744,13:17:18,10.95,-2.32,0.0,21,22995,买盘
1745,13:17:15,10.95,-2.32,0.02,29,31755,买盘
1746,13:17:12,10.93,-2.50,-0.02,10,10930,卖盘
1747,13:17:09,10.95,-2.32,0.02,171,187245,买盘
1748,13:17:06,10.93,-2.50,0.0,21,22953,卖盘
1749,13:17:03,10.93,-2.50,0.0,185,202205,卖盘
1750,13:17:00,10.93,-2.50,0.0,20,21860,卖盘
1751,13:16:57,10.93,-2.50,0.0,118,128974,卖盘
1752,13:16:54,10.93,-2.50,0.0,84,91812,卖盘
1753,13:16:51,10.93,-2.50,0.0,53,57929,买盘
1754,13:16:48,10.93,-2.50,0.0,16,17488,买盘
1755,13:16:45,10.93,-2.50,0.0,290,316970,卖盘
1756,13:16:42,10.93,-2.50,-0.01,54,59022,卖盘
1757,13:16:39,10.94,-2.41,0.0,137,149878,卖盘
1758,13:16:36,10.94,-2.41,0.0,236,258184,卖盘
1759,13:16:33,10.94,-2.41,-0.01,127,138938,卖盘
1760,13:16:30,10.95,-2.32,-0.01,7,7665,中性盘
1761,13:16:30,10.95,-2.32,0.0,7,7665,买盘
1762,13:16:27,10.95,-2.32,0.0,293,320835,卖盘
1763,13:16:24,10.95,-2.32,-0.01,284,310980,卖盘
1764,13:16:21,10.96,-2.23,0.01,83,90968,买盘
1765,13:16:18,10.95,-2.32,-0.01,90,98550,卖盘
1766,13:16:15,10.96,-2.23,0.0,26,28496,买盘
1767,13:16:12,10.96,-2.23,0.0,75,82200,卖盘
1768,13:16:09,10.96,-2.23,-0.01,8,8768,卖盘
1769,13:16:06,10.97,-2.14,0.0,402,440994,卖盘
1770,13:16:03,10.97,-2.14,0.0,228,250116,卖盘
1771,13:16:00,10.97,-2.14,0.0,419,459643,卖盘
1772,13:15:54,10.97,-2.14,-0.01,105,115185,卖盘
1773,13:15:51,10.98,-2.05,0.0,63,69174,买盘
1774,13:15:48,10.98,-2.05,0.0,237,260226,卖盘
1775,13:15:45,10.98,-2.05,0.0,113,124074,卖盘
1776,13:15:42,10.98,-2.05,-0.01,104,114192,卖盘
1777,13:15:39,10.99,-1.96,0.01,11,12089,买盘
1778,13:15:36,10.98,-2.05,-0.02,71,77958,卖盘
1779,13:15:33,11.0,-1.87,0.0,26,28600,买盘
1780,13:15:30,11.0,-1.87,0.01,47,51700,买盘
1781,13:15:27,10.99,-1.96,-0.01,76,83524,卖盘
1782,13:15:24,11.0,-1.87,0.0,71,78100,买盘
1783,13:15:21,11.0,-1.87,0.0,33,36300,买盘
1784,13:15:18,11.0,-1.87,0.0,576,633919,卖盘
1785,13:15:15,11.0,-1.87,0.0,683,751300,卖盘
1786,13:15:12,11.0,-1.87,0.0,361,397100,卖盘
1787,13:15:09,11.0,-1.87,0.0,1954,2149400,卖盘
1788,13:15:06,11.0,-1.87,0.0,179,196900,卖盘
1789,13:15:03,11.0,-1.87,0.0,330,363000,卖盘
1790,13:15:00,11.0,-1.87,0.0,123,135300,卖盘
1791,13:14:57,11.0,-1.87,0.0,75,82500,卖盘
1792,13:14:51,11.0,-1.87,0.0,86,94600,卖盘
1793,13:14:48,11.0,-1.87,-0.01,114,125400,卖盘
1794,13:14:45,11.01,-1.78,0.01,56,62438,买盘
1795,13:14:42,11.0,-1.87,-0.01,94,103400,卖盘
1796,13:14:39,11.01,-1.78,0.01,1,1101,买盘
1797,13:14:36,11.0,-1.87,-0.01,21,23100,卖盘
1798,13:14:33,11.01,-1.78,0.0,53,58672,卖盘
1799,13:14:30,11.01,-1.78,0.0,110,121110,卖盘
1800,13:14:27,11.01,-1.78,-0.01,311,342411,卖盘
1801,13:14:24,11.02,-1.69,0.01,76,83752,买盘
1802,13:14:21,11.01,-1.78,0.0,256,281856,卖盘
1803,13:14:18,11.01,-1.78,0.0,6,6606,卖盘
1804,13:14:15,11.01,-1.78,-0.01,273,300573,卖盘
1805,13:14:12,11.02,-1.69,0.0,18,19836,买盘
1806,13:14:09,11.02,-1.69,0.01,101,111302,买盘
1807,13:14:06,11.01,-1.78,0.0,18,19818,卖盘
1808,13:14:03,11.01,-1.78,-0.01,206,226806,卖盘
1809,13:14:00,11.02,-1.69,0.0,71,78242,卖盘
1810,13:13:57,11.02,-1.69,0.0,197,217094,卖盘
1811,13:13:54,11.02,-1.69,-0.01,20,22040,卖盘
1812,13:13:51,11.03,-1.61,0.0,23,25369,买盘
1813,13:13:48,11.03,-1.61,0.01,111,122433,买盘
1814,13:13:45,11.02,-1.69,0.0,11,12122,卖盘
1815,13:13:42,11.02,-1.69,-0.01,50,55100,卖盘
1816,13:13:39,11.03,-1.61,0.0,1,1103,买盘
1817,13:13:36,11.03,-1.61,0.0,25,27575,卖盘
1818,13:13:33,11.03,-1.61,-0.01,166,183098,卖盘
1819,13:13:30,11.04,-1.52,0.01,2,2208,买盘
1820,13:13:24,11.03,-1.61,0.0,90,99270,买盘
1821,13:13:18,11.03,-1.61,0.01,60,66180,买盘
1822,13:13:15,11.02,-1.69,0.0,3,3306,卖盘
1823,13:13:12,11.02,-1.69,0.0,84,92568,卖盘
1824,13:13:09,11.02,-1.69,0.0,129,142158,卖盘
1825,13:13:06,11.02,-1.69,0.0,287,316274,卖盘
1826,13:13:03,11.02,-1.69,0.0,15,16530,中性盘
1827,13:13:03,11.02,-1.69,0.0,15,16530,卖盘
1828,13:13:00,11.02,-1.69,-0.01,13,14326,卖盘
1829,13:12:57,11.03,-1.61,0.0,11,12133,买盘
1830,13:12:54,11.03,-1.61,0.0,64,70592,买盘
1831,13:12:51,11.03,-1.61,-0.01,45,49635,卖盘
1832,13:12:45,11.04,-1.52,0.01,16,17664,买盘
1833,13:12:42,11.03,-1.61,-0.01,67,73901,卖盘
1834,13:12:36,11.04,-1.52,-0.01,8,8832,卖盘
1835,13:12:33,11.05,-1.43,0.01,370,408850,买盘
1836,13:12:30,11.04,-1.52,0.0,500,552000,卖盘
1837,13:12:27,11.04,-1.52,-0.01,107,118128,卖盘
1838,13:12:24,11.05,-1.43,0.01,644,711620,买盘
1839,13:12:21,11.04,-1.52,0.0,1677,1851408,卖盘
1840,13:12:18,11.04,-1.52,0.0,22,24288,卖盘
1841,13:12:12,11.04,-1.52,-0.01,10,11040,卖盘
1842,13:12:09,11.05,-1.43,0.0,384,424320,买盘
1843,13:12:06,11.05,-1.43,0.01,32,35360,买盘
1844,13:12:03,11.04,-1.52,-0.02,1917,2116368,卖盘
1845,13:12:00,11.06,-1.34,0.01,43,47558,买盘
1846,13:11:57,11.05,-1.43,0.0,103,113815,卖盘
1847,13:11:54,11.05,-1.43,-0.01,41,45305,卖盘
1848,13:11:51,11.06,-1.34,0.01,11,12166,买盘
1849,13:11:48,11.05,-1.43,0.0,10,11050,卖盘
1850,13:11:45,11.05,-1.43,0.0,322,355810,卖盘
1851,13:11:42,11.05,-1.43,-0.01,10,11050,卖盘
1852,13:11:39,11.06,-1.34,0.01,63,69678,买盘
1853,13:11:33,11.05,-1.43,0.0,10,11050,卖盘
1854,13:11:30,11.05,-1.43,-0.01,2,2210,卖盘
1855,13:11:27,11.06,-1.34,0.01,1,1106,买盘
1856,13:11:21,11.05,-1.43,-0.01,60,66300,卖盘
1857,13:11:18,11.06,-1.34,0.0,345,381570,卖盘
1858,13:11:15,11.06,-1.34,0.0,131,144886,卖盘
1859,13:11:12,11.06,-1.34,-0.01,25,27650,卖盘
1860,13:11:09,11.07,-1.25,0.0,41,45387,买盘
1861,13:11:06,11.07,-1.25,0.0,1,1107,买盘
1862,13:11:03,11.07,-1.25,0.01,19,21033,买盘
1863,13:11:00,11.06,-1.34,-0.01,17,18802,卖盘
1864,13:10:57,11.07,-1.25,0.01,3,3321,买盘
1865,13:10:54,11.06,-1.34,-0.01,37,40922,卖盘
1866,13:10:51,11.07,-1.25,0.0,6,6642,卖盘
1867,13:10:48,11.07,-1.25,-0.01,30,33210,卖盘
1868,13:10:45,11.08,-1.16,-0.01,15,16620,中性盘
1869,13:10:42,11.09,-1.07,0.02,3,3327,买盘
1870,13:10:39,11.07,-1.25,-0.01,16,17712,卖盘
1871,13:10:36,11.08,-1.16,0.0,12,13296,买盘
1872,13:10:33,11.08,-1.16,0.01,10,11080,买盘
1873,13:10:27,11.07,-1.25,0.0,45,49815,卖盘
1874,13:10:24,11.07,-1.25,0.0,6,6642,卖盘
1875,13:10:21,11.07,-1.25,0.0,41,45387,买盘
1876,13:10:18,11.07,-1.25,0.0,18,19926,买盘
1877,13:10:15,11.07,-1.25,0.01,3,3321,买盘
1878,13:10:12,11.06,-1.34,-0.01,14,15484,卖盘
1879,13:10:09,11.07,-1.25,0.01,1,1107,买盘
1880,13:10:06,11.06,-1.34,0.0,2,2212,卖盘
1881,13:10:03,11.06,-1.34,-0.01,13,14378,卖盘
1882,13:10:00,11.07,-1.25,0.01,2,2214,买盘
1883,13:09:54,11.06,-1.34,-0.01,9,9954,卖盘
1884,13:09:48,11.07,-1.25,0.01,114,126198,买盘
1885,13:09:45,11.06,-1.34,0.0,101,111706,卖盘
1886,13:09:39,11.06,-1.34,0.0,9,9954,卖盘
1887,13:09:36,11.06,-1.34,0.0,101,111706,中性盘
1888,13:09:36,11.06,-1.34,0.0,101,111706,卖盘
1889,13:09:33,11.06,-1.34,0.01,39,43134,买盘
1890,13:09:30,11.05,-1.43,-0.01,28,30940,卖盘
1891,13:09:27,11.06,-1.34,0.01,12,13272,买盘
1892,13:09:24,11.05,-1.43,-0.01,30,33150,卖盘
1893,13:09:18,11.06,-1.34,0.0,10,11060,买盘
1894,13:09:15,11.06,-1.34,0.01,1,1106,买盘
1895,13:09:09,11.05,-1.43,0.0,47,51935,买盘
1896,13:09:06,11.05,-1.43,0.01,208,229840,买盘
1897,13:09:03,11.04,-1.52,0.0,111,122544,卖盘
1898,13:09:00,11.04,-1.52,0.0,3,3312,卖盘
1899,13:08:57,11.04,-1.52,-0.01,149,164496,卖盘
1900,13:08:54,11.05,-1.43,0.01,11,12155,买盘
1901,13:08:51,11.04,-1.52,0.0,116,128064,卖盘
1902,13:08:48,11.04,-1.52,0.01,174,192096,买盘
1903,13:08:42,11.03,-1.61,0.0,10,11030,卖盘
1904,13:08:36,11.03,-1.61,0.0,46,50738,买盘
1905,13:08:33,11.03,-1.61,0.0,87,95961,买盘
1906,13:08:30,11.03,-1.61,0.01,96,105888,买盘
1907,13:08:27,11.02,-1.69,0.0,73,80446,卖盘
1908,13:08:24,11.02,-1.69,0.0,90,99180,买盘
1909,13:08:21,11.02,-1.69,0.0,17,18734,买盘
1910,13:08:18,11.02,-1.69,0.01,11,12122,买盘
1911,13:08:15,11.01,-1.78,-0.01,22,24222,卖盘
1912,13:08:12,11.02,-1.69,-0.01,35,38570,中性盘
1913,13:08:09,11.03,-1.61,0.01,193,212879,买盘
1914,13:08:06,11.02,-1.69,-0.01,20,22040,卖盘
1915,13:08:03,11.03,-1.61,0.01,45,49635,买盘
1916,13:08:00,11.02,-1.69,0.0,25,27550,卖盘
1917,13:07:57,11.02,-1.69,0.0,19,20938,卖盘
1918,13:07:54,11.02,-1.69,0.0,127,140736,买盘
1919,13:07:48,11.02,-1.69,0.0,135,149090,卖盘
1920,13:07:45,11.02,-1.69,0.0,89,98078,卖盘
1921,13:07:42,11.02,-1.69,0.0,30,33060,卖盘
1922,13:07:39,11.02,-1.69,0.0,101,111302,卖盘
1923,13:07:36,11.02,-1.69,0.0,31,34162,卖盘
1924,13:07:33,11.02,-1.69,0.0,14,15428,卖盘
1925,13:07:30,11.02,-1.69,0.0,9,9918,卖盘
1926,13:07:27,11.02,-1.69,-0.01,250,275500,卖盘
1927,13:07:24,11.03,-1.61,0.01,1,1103,买盘
1928,13:07:21,11.02,-1.69,0.0,49,54780,买盘
1929,13:07:18,11.02,-1.69,0.0,10,11020,买盘
1930,13:07:15,11.02,-1.69,0.0,7,7714,买盘
1931,13:07:12,11.02,-1.69,0.0,1334,1470388,卖盘
1932,13:07:09,11.02,-1.69,-0.01,906,998412,卖盘
1933,13:07:06,11.03,-1.61,0.0,10,11030,卖盘
1934,13:07:03,11.03,-1.61,0.0,10,11030,卖盘
1935,13:07:00,11.03,-1.61,0.0,16,17648,卖盘
1936,13:06:57,11.03,-1.61,0.0,17,18751,卖盘
1937,13:06:54,11.03,-1.61,-0.01,11,12133,卖盘
1938,13:06:51,11.04,-1.52,0.0,1,1104,买盘
1939,13:06:45,11.04,-1.52,0.01,2,2208,买盘
1940,13:06:42,11.03,-1.61,-0.01,8,8824,卖盘
1941,13:06:39,11.04,-1.52,-0.01,1,1104,中性盘
1942,13:06:33,11.05,-1.43,0.0,15,16575,买盘
1943,13:06:30,11.05,-1.43,0.01,485,535925,买盘
1944,13:06:27,11.04,-1.52,0.0,45,49680,卖盘
1945,13:06:24,11.04,-1.52,0.0,14,15456,卖盘
1946,13:06:18,11.04,-1.52,0.0,28,30912,买盘
1947,13:06:15,11.04,-1.52,0.01,15,16560,买盘
1948,13:06:12,11.03,-1.61,0.0,32,35296,卖盘
1949,13:06:09,11.03,-1.61,0.0,26,28678,中性盘
1950,13:06:09,11.03,-1.61,0.0,26,28678,卖盘
1951,13:06:06,11.03,-1.61,-0.01,36,39708,卖盘
1952,13:06:03,11.04,-1.52,0.01,21,23184,买盘
1953,13:06:00,11.03,-1.61,0.0,11,12133,卖盘
1954,13:05:57,11.03,-1.61,0.0,15,16545,卖盘
1955,13:05:54,11.03,-1.61,0.0,5,5515,卖盘
1956,13:05:51,11.03,-1.61,-0.02,41,45223,中性盘
1957,13:05:45,11.05,-1.43,0.01,59,65195,买盘
1958,13:05:42,11.04,-1.52,0.01,162,178848,买盘
1959,13:05:36,11.03,-1.61,0.0,11,12133,卖盘
1960,13:05:33,11.03,-1.61,0.0,6,6618,卖盘
1961,13:05:30,11.03,-1.61,0.0,32,35296,卖盘
1962,13:05:27,11.03,-1.61,0.0,62,69169,买盘
1963,13:05:24,11.03,-1.61,0.0,29,31987,买盘
1964,13:05:21,11.03,-1.61,0.0,55,60665,买盘
1965,13:05:15,11.03,-1.61,0.0,105,115815,买盘
1966,13:05:12,11.03,-1.61,-0.02,800,882720,卖盘
1967,13:05:09,11.05,-1.43,0.01,45,49725,买盘
1968,13:05:06,11.04,-1.52,0.0,13,14352,卖盘
1969,13:05:03,11.04,-1.52,0.0,317,349968,卖盘
1970,13:05:00,11.04,-1.52,0.0,9,9936,卖盘
1971,13:04:57,11.04,-1.52,0.0,2,2208,卖盘
1972,13:04:54,11.04,-1.52,-0.01,100,110400,卖盘
1973,13:04:51,11.05,-1.43,0.0,31,34255,买盘
1974,13:04:48,11.05,-1.43,0.0,20,22100,买盘
1975,13:04:45,11.05,-1.43,0.0,40,44200,买盘
1976,13:04:39,11.05,-1.43,0.0,1,1105,买盘
1977,13:04:36,11.05,-1.43,0.0,5,5525,买盘
1978,13:04:33,11.05,-1.43,0.0,20,22100,买盘
1979,13:04:30,11.05,-1.43,0.0,5,5525,买盘
1980,13:04:27,11.05,-1.43,0.0,80,88400,卖盘
1981,13:04:24,11.05,-1.43,0.0,85,93925,卖盘
1982,13:04:21,11.05,-1.43,-0.01,148,163540,卖盘
1983,13:04:18,11.06,-1.34,0.0,813,899178,买盘
1984,13:04:12,11.06,-1.34,0.0,22,24332,卖盘
1985,13:04:09,11.06,-1.34,0.0,4,4424,买盘
1986,13:04:06,11.06,-1.34,0.01,2,2212,买盘
1987,13:04:03,11.05,-1.43,0.0,12,13260,卖盘
1988,13:04:00,11.05,-1.43,0.0,11,12155,卖盘
1989,13:03:57,11.05,-1.43,-0.01,9,9945,卖盘
1990,13:03:54,11.06,-1.34,0.01,20,22120,买盘
1991,13:03:51,11.05,-1.43,0.0,1,1105,卖盘
1992,13:03:48,11.05,-1.43,0.01,60,66300,卖盘
1993,13:03:45,11.04,-1.52,0.0,32,35328,卖盘
1994,13:03:39,11.04,-1.52,0.0,6,6624,卖盘
1995,13:03:36,11.04,-1.52,0.0,46,50784,卖盘
1996,13:03:33,11.04,-1.52,0.0,323,356592,卖盘
1997,13:03:30,11.04,-1.52,0.0,15,16560,卖盘
1998,13:03:27,11.04,-1.52,-0.03,18,19872,卖盘
1999,13:03:21,11.07,-1.25,0.03,11,12177,买盘
